Ni,Ti,Si,Co,Pd,Mo,Fe,V,Cr,Al,Zr,Nb,Mn,Ta,Cu,Hf,Pt,B,HT-1K,HT-2K,T-min,As,Af,Ms,Mf,MsK,HT-1,HT-2,T,th
50.2,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,238,372,230,192,503,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,206,240,205,163,478,0,0,0,
50.4,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,185,210,177,138,450,0,0,0,
50.5,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,142,172,137,98,410,0,0,0,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,142,172,138,108,411,0,0,0,
50.7,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,170,194,145,120,418,0,0,0,
50.8,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,168,202,150,120,423,0,0,0,
50.9,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,165,208,149,115,422,0,0,0,
51,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,157,208,148,113,421,0,0,0,
50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,273,0,312,335,300,270,573,1050,0,0,
50.2,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,273,0,240,270,237,202,510,1050,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,273,0,205,237,205,178,478,1050,0,0,
50.4,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,273,0,187,210,180,150,453,1050,0,0,
50.5,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,273,0,140,163,138,100,411,1050,0,0,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,273,0,90,123,96,40,369,1050,0,0,
50.7,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,273,0,37,58,20,-14,293,1050,0,0,
50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,673,180,321,343,305,269,578,1050,400,3,
50.2,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,673,180,238,262,237,195,510,1050,400,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,673,180,214,236,205,175,478,1050,400,3,
50.4,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,673,180,188,210,180,140,453,1050,400,3,
50.5,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,673,180,139,162,137,100,410,1050,400,3,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,673,180,150,175,145,120,418,1050,400,3,
50.7,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,673,180,171,200,150,122,423,1050,400,3,
50.8,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,673,180,175,208,150,122,423,1050,400,3,
50.9,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,673,180,170,210,150,122,423,1050,400,3,
51,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,673,180,165,212,150,121,423,1050,400,3,
50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,180,312,337,295,260,568,1050,550,3,
50.2,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,180,260,278,242,210,515,1050,550,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,180,245,264,227,192,500,1050,550,3,
50.4,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,180,222,238,210,178,483,1050,550,3,
50.5,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,180,195,211,180,162,453,1050,550,3,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,180,180,190,162,144,435,1050,550,3,
50.7,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,180,177,190,140,125,413,1050,550,3,
50.8,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,180,173,206,145,122,418,1050,550,3,
50.9,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,180,178,213,150,127,423,1050,550,3,
51,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,180,173,220,150,130,423,1050,550,3,
50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,923,180,314,332,292,258,565,1050,650,3,
50.2,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,923,180,250,267,230,202,503,1050,650,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,923,180,237,255,222,187,495,1050,650,3,
50.4,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,923,180,225,244,208,170,481,1050,650,3,
50.5,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,923,180,205,217,182,155,455,1050,650,3,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,923,180,192,206,162,142,435,1050,650,3,
50.7,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,923,180,180,194,140,113,413,1050,650,3,
50.8,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,923,180,175,187,130,117,403,1050,650,3,
50.9,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,923,180,166,184,125,108,398,1050,650,3,
51,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,923,180,156,184,125,102,398,1050,650,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,120,155,166,137,128,410,0,550,2,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,120,161,172,143,136,416,0,550,2,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,120,170,178,153,144,426,0,550,2,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,120,177,187,165,150,438,0,550,2,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,120,183,200,179,159,452,0,550,2,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,120,194,218,195,164,468,0,550,2,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,120,156,163,135,130,408,0,550,2,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,120,159,163,139,133,412,0,550,2,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,120,163,168,144,138,417,0,550,2,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,120,168,173,151,142,424,0,550,2,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,120,171,181,158,146,431,0,550,2,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,120,173,189,164,149,437,0,550,2,
