Ni,Ti,Si,Co,Pd,Mo,Fe,V,Cr,Al,Zr,Nb,Mn,Ta,Cu,Hf,Pt,B,HT-1,HT-2,T,As,Af,Ms,Mf
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,500,0,0,189,242,173,108
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,500,0,0,199,249,187,111
50,39,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,600,0,0,28,68,-14,-24
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,138,153,75,75
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,138,156,79,79
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,138,157,77,77
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,145,158,77,67
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,146,159,82,73
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,141,162,87,87
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,156,164,88,79
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,145,172,95,95
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,164,174,97,90
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,150,191,109,109
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,172,194,112,100
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,164,207,125,95
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,600,0,0,176,217,138,107
47.7,46.7,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,700,0,0,60,74,19,11
47.7,46.7,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,700,0,0,67,80,31,17
50,39,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,700,0,0,78,93,22,15
48,41.6,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,700,0,0,86,106,53,25
48,41.6,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,700,0,0,86,107,40,26
50,39,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,700,0,0,97,111,35,32
48.7,40.5,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,700,0,0,100,112,44,22
48.7,40.5,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,700,0,0,104,114,45,33
50,35,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,700,0,0,105,115,34,33
50,39,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,700,0,0,98,116,40,35
50,35,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,700,0,0,109,119,37,34
50,35,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,700,0,0,115,127,47,40
50,39,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,700,0,0,103,128,49,46
48.6,37.4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,700,0,0,106,132,54,38
48.7,40.5,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,700,0,0,118,137,62,49
51,32,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,700,0,0,122,141,54,44
51,32,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,700,0,0,127,143,57,49
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,700,0,0,137,146,71,67
51,32,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,700,0,0,129,154,64,56
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,700,0,0,145,155,78,75
50,39,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,700,0,0,110,156,67,50
50,39,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,700,0,0,113,160,74,51
49.9,20.6,0,0,0,0,0,0,0,0,29.5,0,0,0,0,0,0,0,700,0,0,138,163,48,24
48.7,40.5,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,700,0,0,121,165,90,57
49.9,20.6,0,0,0,0,0,0,0,0,29.5,0,0,0,0,0,0,0,700,0,0,133,166,48,25
49.9,20.6,0,0,0,0,0,0,0,0,29.5,0,0,0,0,0,0,0,700,0,0,140,168,52,27
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,700,0,0,153,170,90,87
48.2,32.3,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,700,0,0,109,184,72,13
49.7,34.9,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,700,0,0,165,189,108,103
47.5,29.4,0,0,0,0,0,0,0,0,23.1,0,0,0,0,0,0,0,700,0,0,152,190,100,57
47.5,29.4,0,0,0,0,0,0,0,0,23.1,0,0,0,0,0,0,0,700,0,0,137,191,104,43
47.5,29.4,0,0,0,0,0,0,0,0,23.1,0,0,0,0,0,0,0,700,0,0,158,192,105,72
47.5,29.4,0,0,0,0,0,0,0,0,23.1,0,0,0,0,0,0,0,700,0,0,137,195,103,48
47.5,29.4,0,0,0,0,0,0,0,0,23.1,0,0,0,0,0,0,0,700,0,0,159,200,110,84
48.2,32.3,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,700,0,0,229,242,179,167
49.5,30.8,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0,700,0,0,201,260,177,131
49.5,30.8,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0,700,0,0,213,264,175,136
49.5,30.8,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0,700,0,0,205,267,182,134
49.5,30.8,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0,700,0,0,222,272,184,140
49.5,30.8,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0,700,0,0,236,289,200,145
49.5,30.8,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0,700,0,0,228,307,222,149
52,42,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,800,0,0,-26,31,-77,-86
52,42,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,800,500,400,-7,35,-4,-57
50,44,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,800,0,0,113,136,67,40
50,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,800,0,0,82,138,72,17
50,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,800,0,0,101,140,90,68
50,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,800,0,0,83,142,92,23
50,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,800,0,0,83,152,94,22
50,32,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,800,0,0,139,159,128,99
50,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,800,0,0,85,169,110,23
50,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,800,0,0,86,174,114,21
49.5,38,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,880,0,0,145,155,102,86
48.5,39.5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,880,0,0,157,175,117,92
43,41,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,880,0,0,157,197,130,92
49.5,36.25,0,0,0,0,0,0,0,0,14.25,0,0,0,0,0,0,0,880,0,0,192,210,167,147
49.5,35.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,880,0,0,189,217,175,139
48.5,36.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,880,0,0,197,218,163,130
49.5,35.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,880,880,1,190,230,150,127
50.6,48.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,700,1,18,37,-6,-24
50.6,47.4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,900,0,0,24,50,12,-5
50.6,46.4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,900,0,0,60,66,30,20
50,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,900,0,0,72,95,31,23
50,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,900,0,0,96,152,69,55
48.7,35.3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,900,0,0,187,223,164,138
48.7,33.8,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,900,0,0,218,230,180,162
50,35,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,900,0,0,195,238,201,125
50,35,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,900,0,0,165,243,183,88
50,35,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,900,0,0,180,250,190,167
50,35,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,900,0,0,201,251,201,122
50,30,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,900,0,0,303,320,265,255
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,37,72,-15,-37
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,43,82,-5,-31
49.5,45.5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,950,0,0,130,86,71,39
49.5,49.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,950,0,0,115,87,81,54
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,51,96,4,-22
49.5,40.5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,950,850,2,78,100,31,7
49.5,43.5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,950,0,0,140,107,77,50
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,57,114,22,-5
49.5,49.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,950,0,0,85,116,80,49
49.5,47.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,950,0,0,83,123,73,40
47,48,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,950,0,0,84,124,60,36
49.5,45.5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,950,0,0,79,129,66,31
49.5,45.5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,950,0,0,99,131,58,26
49.5,40.5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,950,0,0,166,132,107,75
49.5,39.5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,950,0,0,179,139,122,91
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,69,149,46,10
47,43,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,950,900,72,132,151,80,60
49.5,40.5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,950,0,0,129,155,99,72
49.5,40.5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,950,800,1,131,157,97,69
48.5,41.5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,950,0,0,137,158,96,63
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,73,168,67,24
49.5,37.5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,950,0,0,205,172,157,119
49.5,40.5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,950,0,0,133,175,100,76
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,90,185,97,37
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,81,186,91,33
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,600,100,85,192,105,34
49.5,35.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,950,0,0,226,199,182,155
47,38,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,950,0,0,191,208,162,133
49.5,35.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,950,0,0,194,226,190,143
48.5,36.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,950,0,0,212,230,185,160
49.5,35.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,950,0,0,210,233,191,162
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,276,298,251,222
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,278,301,253,223
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,284,306,256,226
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,290,310,258,229
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,296,313,263,234
49.5,30.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,270,314,267,219
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,300,318,267,245
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,301,319,268,244
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,307,324,272,252
48.5,31.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,309,326,265,237
49.5,30.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,950,0,0,312,333,287,263
48.5,26.5,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,950,0,0,410,471,391,351
48.4,44.9,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,1000,0,0,89,125,52,48
48.4,44.9,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,1000,0,0,131,176,67,36
48.4,44.9,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,1000,0,0,123,182,78,29
48.4,44.9,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,1000,0,0,157,240,115,53
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,-29,-13,-42,-62
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,-27,-5,-42,-62
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,-29,0,-42,-70
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,-24,6,-35,-70
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,9,14,-43,-48
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,8,18,-1,-42
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,4,22,-9,-27
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,11,23,7,-23
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,10,29,2,-15
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,24,31,-13,-26
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,-5,35,33,3
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,29,37,26,-18
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,27,40,13,-22
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,30,41,24,-15
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,32,42,-27,-45
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,0,46,35,0
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,29,47,10,-4
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,7,48,43,-65
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,44,54,11,4
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,39,55,35,12
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,43,56,13,4
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,0,58,-10,-60
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,46,60,16,10
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,41,61,20,3
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,48,62,1,-17
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,43,64,45,23
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,46,67,35,19
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,43,68,31,4
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1050,0,0,53,74,29,1
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,46,76,43,24
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,51,77,40,6
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,63,79,38,25
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,64,80,17,-8
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,70,81,38,25
50.3,48.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050,0,0,50,83,47,27
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,73,84,46,33
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,62,85,52,34
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,70,88,51,37
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,79,91,52,38
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,81,94,50,32
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,87,96,52,33
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,86,97,53,36
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,66,98,66,38
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,89,102,42,25
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,91,103,60,44
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,92,108,48,30
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,97,109,53,43
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,92,111,64,50
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,106,112,57,45
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,20,115,55,-60
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,100,116,55,37
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,108,118,70,51
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,102,120,63,48
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,117,122,71,66
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,106,124,73,53
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,105,126,70,50
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,121,129,79,70
50.3,34.7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1050,0,0,108,132,77,55
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,58,135,75,10
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,119,137,78,71
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,121,139,87,72
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,125,148,100,77
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1050,0,0,151,163,119,110
50.3,32.2,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,1050,0,0,130,165,116,84
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1050,0,0,159,168,132,116
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1050,0,0,158,169,133,113
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1050,0,0,162,170,134,119
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1050,0,0,161,175,133,116
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1050,0,0,155,176,111,88
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1050,0,0,154,185,133,89
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1050,900,1,165,186,113,91
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1050,0,0,152,192,135,88
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1050,0,0,157,200,136,93
50.3,29.7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1050,0,0,165,205,143,98
49.97,37.96,0,0,0,0,0,0,0,0,11.97,0,0,0,0,0,0,0.1,880,0,0,91,124,77,24
49.97,37.96,0,0,0,0,0,0,0,0,11.97,0,0,0,0,0,0,0,880,0,0,113,142,95,57
47,35,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,900,0,0,161,196,130,97
49.5,47.5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,850,0,0,40,77,27,-8
49.5,46.5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,850,0,0,42,80,26,-6
49.5,45.5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,850,0,0,44,85,19,-9
49.5,43.5,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,850,600,1,51,94,16,-8
48.5,29.5,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,950,0,0,39,58,10,-23
48.5,29.5,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,950,0,0,8,75,0,-39
48.5,29.5,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,950,0,0,71,80,32,13
48.5,29.5,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,950,0,0,83,93,46,34
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,600,100,40,97,26,-25
48.5,29.5,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,950,0,0,97,106,60,50
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,54,108,37,-13
48.5,29.5,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,950,0,0,103,112,66,54
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,72,127,58,6
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,84,139,71,21
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,131,149,109,83
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,103,150,86,35
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,97,151,89,35
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,105,159,96,40
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,145,160,123,95
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,161,176,135,113
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,189,200,156,131
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,209,218,173,156
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,225,237,188,177
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,229,238,189,178
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,235,245,195,188
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,600,100,105,159,96,40
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,235,245,195,188
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,225,237,188,177
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,209,218,173,156
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,189,200,156,131
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,161,176,135,113
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,600,100,97,151,89,35
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,600,100,97,151,86,35
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,0,0,131,149,109,83
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,600,100,84,139,71,21
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,600,100,72,127,58,6
48.5,29.5,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,950,0,0,103,112,66,54
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,600,100,54,108,37,-13
48.5,30.5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,950,600,100,40,97,26,-25
48.5,29.5,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,950,0,0,39,58,10,-23
48.5,29.5,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,950,600,100,8,75,0,-39
38.7,59.4,0,0,0,0,0,0,0,1.9,20,0,0,0,0,0,0,0,900,0,0,-51,8,-61,-160
38.7,59.4,0,0,0,0,0,0,0,1.9,20,0,0,0,0,0,0,0,900,400,1,-41,-10,-70,-160
38.7,59.4,0,0,0,0,0,0,0,1.9,20,0,0,0,0,0,0,0,900,0,0,-12,-40,-83,-160
